""	VerPN	VerNL	VerCL	VerMES
AL359962.3	0.278368078583939	0.116657733126663	-0.0994746194020497	-0.329994142286401
AL121839.2	0.0895064779426864	-0.1293037187061	-0.241074054488654	0.0878330397761338
AC010941.1	0.134118060200839	0.0635009639387548	-0.322717230990445	-0.0701015029622407
AC012533.1	0.235969731301961	-0.000638575705874358	-0.132079354102339	-0.187692124197217
LINC02273	0.116563323739999	-0.157339086638151	-0.366658512978476	0.155662389558375
SLC16A13	-0.0670081117680916	0.154537300572493	-0.461235839149477	0.104006900031344
AL603832.1	0.299089572718656	-0.0708463995991022	-0.134776433517295	-0.207809113940143
MAP3K14-AS1	0.0537184326748129	-0.117307329198449	-0.573034807451925	0.23813992087244
AL021707.7	0.342773912579509	-0.267322921881906	-0.0714751517509974	0.0142341023213623
AL358781.2	0.0850376102829917	0.0653632974602963	-0.385261216668453	-0.11110886863962
AC026120.3	0.239875488407912	0.0467730659296477	-0.355140495894054	-0.0587867016322228
GPR55	-0.0483767330356225	0.0713172684992644	-0.331553961913012	-0.0257195988817766
AC138028.1	0.158807740232899	-0.0824906863541264	-0.51978921895795	0.149311278986013
SLFN12L	0.0832889347518178	-0.364890243514094	-0.414331578856278	0.325219363879484
B4GALNT3	0.128008604477429	-0.0989976546441891	-0.297526624228758	0.0726968082581583
TRGV2	-0.0154109359331288	-0.0266554833599971	-0.410515161324695	0.243485062554354
LRRC37A	0.03434642015273	-0.0871093828411919	-0.120597457058517	0.0410935903841018
CES4A	0.0465234242410964	-0.242381346074424	-0.506293387936784	0.272359829200919
NFE2	-0.106689596588352	-0.0732798967159124	-0.464961918419512	0.292594780476548
C10orf95	0.15056688039974	0.0120617709983136	-0.215695154504064	-0.0662311600725592
PARP15	0.0755634717099722	-0.435620456934514	-0.347881352301792	0.316687366910885
CASC6	0.181267079510526	0.241948437126104	-0.14218371546481	-0.295991593035453
AC093382.1	0.257426331170864	-0.0114183400876956	-0.274360963501695	-0.174281126958422
AC078802.1	0.058173899177207	-0.0434428159077001	-0.412089095942201	0.137539767618407
AC002310.2	0.126816283187825	0.301165726005583	-0.0257103125051782	-0.316045217733033
PYHIN1	0.106491037728865	-0.254834512580443	-0.447980841704936	0.220716862057476
AL590490.1	0.355603284051942	0.0193360170783524	-0.0827966137724271	-0.215013519418293
IL18RAP	-0.0845007967945297	0.0572564518184847	-0.461163481021182	0.155555328600671
BICDL1	0.0118969524112367	0.0580694492497383	-0.553886800072796	0.0631387720238306
LINC00243	0.0408955063146866	-0.0495902435961064	-0.600730910474544	0.293045119213315
SLCO4C1	-0.028534592302118	-0.0123137063712811	-0.429064190025881	0.099299164000645
AL360181.2	0.0921686862778654	0.0810612973961853	-0.0116628612904855	-0.194809074101929
AC004847.1	0.227334036537473	-0.214148801222677	-0.446229843969639	0.152172218055944
CXCR1	0.116117883156903	-0.0670270031351314	-0.343749551464817	0.0254749543395297
GBP5	0.045271919222724	-0.0440047655110527	-0.493920875587035	0.12336114093997
AC006427.2	0.183808647872515	0.0060967812222223	-0.219835601173687	-0.157694332709356
AF165147.1	0.139360056827749	-0.165030656371516	-0.373652318685737	0.0958219377599668
AP005482.1	0.219367075285079	-0.00538898197350731	-0.528131132316392	-0.0066204081911023
PNMA3	-0.115727728591891	0.0440381752416904	-0.474165302589719	0.193424861935974
AC132872.2	-0.0563816893142317	0.0279425024463963	-0.262613755798537	0.0703154235434824
AL161668.4	0.1718926483987	0.0168359647558105	-0.281641525071625	-0.0969784613567812
SCML4	0.275513188709782	-0.200341900613406	-0.288223072080665	0.0095801376400996
AC008897.3	0.0172648932784864	0.447481714449261	0.0328027159467083	-0.376984950724757
LINC00861	0.193939702976768	-0.299586259819429	-0.403602426874318	0.160106125636876
AC068790.2	0.271415976456852	-0.203527743865561	-0.315622380001506	0.0273171197082757
AL162311.3	0.21626879163585	0.092891675739325	-0.287649707370779	-0.1970210094072
CSTF3-DT	0.0734844308727055	0.167567022971137	-0.258721777907095	-0.219994942984013
SH2D1B	0.125881769861935	-0.0528087430401017	-0.446923781183428	0.0257997988926153
AC215522.2	0.152599143647936	-0.078237194459494	-0.436882536340778	0.116316547774722
AC090527.3	0.246289598062203	0.0155732306548119	-0.233847484715484	-0.100814415816335
